id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
1242,2021-01-31 00:00:00,2,Ростов,11,Сергей,Светлый,28,Гель для рук,4,380.00
215,2021-01-08 00:00:00,2,Ростов,11,Сергей,Светлый,33,Лампочка LED 10 w,2,50.00
260,2021-01-09 00:00:00,2,Ростов,11,Сергей,Светлый,33,Лампочка LED 10 w,6,150.00
292,2021-01-10 00:00:00,2,Ростов,11,Сергей,Светлый,33,Лампочка LED 10 w,6,150.00
377,2021-01-12 00:00:00,2,Ростов,11,Сергей,Светлый,33,Лампочка LED 10 w,6,150.00
399,2021-01-13 00:00:00,2,Ростов,11,Сергей,Светлый,33,Лампочка LED 10 w,2,50.00
449,2021-01-14 00:00:00,2,Ростов,11,Сергей,Светлый,33,Лампочка LED 10 w,10,250.00
496,2021-01-15 00:00:00,2,Ростов,11,Сергей,Светлый,33,Лампочка LED 10 w,5,140.00
450,2021-01-14 00:00:00,2,Ростов,11,Сергей,Светлый,34,Лампочка LED 5 w,10,250.00
497,2021-01-15 00:00:00,2,Ростов,11,Сергей,Светлый,34,Лампочка LED 5 w,5,140.00
585,2021-01-18 00:00:00,2,Ростов,11,Сергей,Светлый,34,Лампочка LED 5 w,4,100.00
746,2021-01-22 00:00:00,2,Ростов,11,Сергей,Светлый,34,Лампочка LED 5 w,4,112.00
809,2021-01-24 00:00:00,2,Ростов,11,Сергей,Светлый,34,Лампочка LED 5 w,4,112.00
922,2021-01-26 00:00:00,2,Ростов,11,Сергей,Светлый,34,Лампочка LED 5 w,4,112.00
1140,2021-01-30 00:00:00,2,Ростов,11,Сергей,Светлый,34,Лампочка LED 5 w,4,112.00
1226,2021-01-31 00:00:00,2,Ростов,11,Сергей,Светлый,34,Лампочка LED 5 w,4,112.00
699,2021-01-21 00:00:00,2,Ростов,11,Сергей,Светлый,35,Сок яблочный Ростовчанин,3,114.00
868,2021-01-25 00:00:00,2,Ростов,11,Сергей,Светлый,35,Сок яблочный Ростовчанин,3,114.00
967,2021-01-27 00:00:00,2,Ростов,11,Сергей,Светлый,35,Сок яблочный Ростовчанин,5,190.00
1018,2021-01-28 00:00:00,2,Ростов,11,Сергей,Светлый,35,Сок яблочный Ростовчанин,5,190.00
873,2021-01-25 00:00:00,1,Москва,8,Олег,Иванов,40,Хлеб ржаной,10,890.00
1054,2021-01-29 00:00:00,2,Ростов,11,Сергей,Светлый,35,Сок яблочный Ростовчанин,3,114.00
1103,2021-01-30 00:00:00,2,Ростов,11,Сергей,Светлый,35,Сок яблочный Ростовчанин,5,190.00
1172,2021-01-31 00:00:00,2,Ростов,11,Сергей,Светлый,35,Сок яблочный Ростовчанин,3,114.00
21,2021-01-01 00:00:00,2,Ростов,12,Сергей,Темный,1,"Молоко 3,2%",4,200.00
202,2021-01-07 00:00:00,2,Ростов,12,Сергей,Темный,1,"Молоко 3,2%",4,200.00
247,2021-01-09 00:00:00,2,Ростов,12,Сергей,Темный,1,"Молоко 3,2%",4,200.00
279,2021-01-10 00:00:00,2,Ростов,12,Сергей,Темный,1,"Молоко 3,2%",4,200.00
334,2021-01-11 00:00:00,2,Ростов,12,Сергей,Темный,1,"Молоко 3,2%",4,200.00
364,2021-01-12 00:00:00,2,Ростов,12,Сергей,Темный,1,"Молоко 3,2%",4,200.00
719,2021-01-21 00:00:00,2,Ростов,12,Сергей,Темный,14,Пюре Зайчик побегайчик,10,450.00
777,2021-01-23 00:00:00,2,Ростов,12,Сергей,Темный,14,Пюре Зайчик побегайчик,5,225.00
840,2021-01-24 00:00:00,2,Ростов,12,Сергей,Темный,14,Пюре Зайчик побегайчик,5,225.00
890,2021-01-26 00:00:00,2,Ростов,12,Сергей,Темный,14,Пюре Зайчик побегайчик,5,225.00
939,2021-01-27 00:00:00,2,Ростов,12,Сергей,Темный,14,Пюре Зайчик побегайчик,5,225.00
990,2021-01-28 00:00:00,2,Ростов,12,Сергей,Темный,14,Пюре Зайчик побегайчик,5,225.00
1076,2021-01-29 00:00:00,2,Ростов,12,Сергей,Темный,14,Пюре Зайчик побегайчик,5,225.00
1026,2021-01-29 00:00:00,2,Ростов,12,Сергей,Темный,14,Пюре Зайчик побегайчик,5,225.00
1243,2021-01-31 00:00:00,2,Ростов,12,Сергей,Темный,14,Пюре Зайчик побегайчик,5,225.00
41,2021-01-02 00:00:00,2,Ростов,12,Сергей,Темный,23,Соль Морская,5,90.00
42,2021-01-02 00:00:00,2,Ростов,12,Сергей,Темный,24,Ручка шариковая,1,12.00
676,2021-01-20 00:00:00,2,Ростов,12,Сергей,Темный,24,Ручка шариковая,3,60.00
677,2021-01-20 00:00:00,2,Ростов,12,Сергей,Темный,25,Шампунь Сила Сибири,10,400.00
112,2021-01-04 00:00:00,2,Ростов,12,Сергей,Темный,26,Мыло мой до дыр,4,260.00
113,2021-01-04 00:00:00,2,Ростов,12,Сергей,Темный,27,Лосьон для умывания,3,240.00
594,2021-01-18 00:00:00,2,Ростов,12,Сергей,Темный,33,Лампочка LED 10 w,5,125.00
595,2021-01-18 00:00:00,2,Ростов,12,Сергей,Темный,34,Лампочка LED 5 w,3,75.00
720,2021-01-21 00:00:00,2,Ростов,12,Сергей,Темный,34,Лампочка LED 5 w,10,280.00
778,2021-01-23 00:00:00,2,Ростов,12,Сергей,Темный,34,Лампочка LED 5 w,5,140.00
841,2021-01-24 00:00:00,2,Ростов,12,Сергей,Темный,34,Лампочка LED 5 w,5,140.00
891,2021-01-26 00:00:00,2,Ростов,12,Сергей,Темный,34,Лампочка LED 5 w,5,140.00
940,2021-01-27 00:00:00,2,Ростов,12,Сергей,Темный,34,Лампочка LED 5 w,8,224.00
991,2021-01-28 00:00:00,2,Ростов,12,Сергей,Темный,34,Лампочка LED 5 w,8,224.00
1027,2021-01-29 00:00:00,2,Ростов,12,Сергей,Темный,34,Лампочка LED 5 w,5,140.00
1077,2021-01-29 00:00:00,2,Ростов,12,Сергей,Темный,34,Лампочка LED 5 w,5,140.00
1195,2021-01-31 00:00:00,2,Ростов,12,Сергей,Темный,34,Лампочка LED 5 w,5,140.00
22,2021-01-01 00:00:00,2,Ростов,12,Сергей,Темный,38,Сменные кассеты с табаком,5,400.00
203,2021-01-07 00:00:00,2,Ростов,12,Сергей,Темный,38,Сменные кассеты с табаком,15,1200.00
248,2021-01-09 00:00:00,2,Ростов,12,Сергей,Темный,38,Сменные кассеты с табаком,10,800.00
280,2021-01-10 00:00:00,2,Ростов,12,Сергей,Темный,38,Сменные кассеты с табаком,10,800.00
335,2021-01-11 00:00:00,2,Ростов,12,Сергей,Темный,38,Сменные кассеты с табаком,10,800.00
365,2021-01-12 00:00:00,2,Ростов,12,Сергей,Темный,38,Сменные кассеты с табаком,10,800.00
451,2021-01-14 00:00:00,2,Ростов,12,Сергей,Темный,40,Хлеб ржаной,10,800.00
452,2021-01-14 00:00:00,2,Ростов,12,Сергей,Темный,40,Хлеб ржаной,10,800.00
498,2021-01-15 00:00:00,2,Ростов,12,Сергей,Темный,40,Хлеб ржаной,5,445.00
453,2021-01-14 00:00:00,2,Ростов,13,Оля,Светлая,1,"Молоко 3,2%",10,500.00
281,2021-01-10 00:00:00,2,Ростов,13,Оля,Светлая,22,Сахар песок,4,400.00
43,2021-01-02 00:00:00,2,Ростов,13,Оля,Светлая,25,Шампунь Сила Сибири,2,72.00
678,2021-01-20 00:00:00,2,Ростов,13,Оля,Светлая,26,Мыло мой до дыр,8,552.00
847,2021-01-25 00:00:00,2,Ростов,13,Оля,Светлая,26,Мыло мой до дыр,8,552.00
946,2021-01-27 00:00:00,2,Ростов,13,Оля,Светлая,26,Мыло мой до дыр,8,552.00
997,2021-01-28 00:00:00,2,Ростов,13,Оля,Светлая,26,Мыло мой до дыр,8,552.00
1033,2021-01-29 00:00:00,2,Ростов,13,Оля,Светлая,26,Мыло мой до дыр,8,552.00
1082,2021-01-30 00:00:00,2,Ростов,13,Оля,Светлая,26,Мыло мой до дыр,2,138.00
1151,2021-01-31 00:00:00,2,Ростов,13,Оля,Светлая,26,Мыло мой до дыр,4,276.00
114,2021-01-04 00:00:00,2,Ростов,13,Оля,Светлая,28,Гель для рук,2,200.00
721,2021-01-21 00:00:00,2,Ростов,13,Оля,Светлая,35,Сок яблочный Ростовчанин,10,380.00
779,2021-01-23 00:00:00,2,Ростов,13,Оля,Светлая,35,Сок яблочный Ростовчанин,5,190.00
842,2021-01-24 00:00:00,2,Ростов,13,Оля,Светлая,35,Сок яблочный Ростовчанин,5,190.00
892,2021-01-26 00:00:00,2,Ростов,13,Оля,Светлая,35,Сок яблочный Ростовчанин,5,190.00
941,2021-01-27 00:00:00,2,Ростов,13,Оля,Светлая,35,Сок яблочный Ростовчанин,9,342.00
992,2021-01-28 00:00:00,2,Ростов,13,Оля,Светлая,35,Сок яблочный Ростовчанин,9,342.00
1028,2021-01-29 00:00:00,2,Ростов,13,Оля,Светлая,35,Сок яблочный Ростовчанин,5,190.00
1196,2021-01-31 00:00:00,2,Ростов,13,Оля,Светлая,35,Сок яблочный Ростовчанин,5,190.00
596,2021-01-18 00:00:00,2,Ростов,13,Оля,Светлая,40,Хлеб ржаной,4,320.00
429,2021-01-13 00:00:00,2,Ростов,14,Наташа,Сидорова,1,"Молоко 3,2%",4,200.00
598,2021-01-18 00:00:00,2,Ростов,14,Наташа,Сидорова,1,"Молоко 3,2%",5,250.00
282,2021-01-10 00:00:00,2,Ростов,14,Наташа,Сидорова,2,Молоко 1%,3,75.00
337,2021-01-11 00:00:00,2,Ростов,14,Наташа,Сидорова,2,Молоко 1%,3,75.00
367,2021-01-12 00:00:00,2,Ростов,14,Наташа,Сидорова,2,Молоко 1%,3,75.00
25,2021-01-01 00:00:00,2,Ростов,14,Наташа,Сидорова,8,Яблоко молодильное ВИП,2,50.00
206,2021-01-07 00:00:00,2,Ростов,14,Наташа,Сидорова,8,Яблоко молодильное ВИП,2,50.00
251,2021-01-09 00:00:00,2,Ростов,14,Наташа,Сидорова,8,Яблоко молодильное ВИП,2,50.00
338,2021-01-11 00:00:00,2,Ростов,14,Наташа,Сидорова,8,Яблоко молодильное ВИП,2,50.00
368,2021-01-12 00:00:00,2,Ростов,14,Наташа,Сидорова,8,Яблоко молодильное ВИП,2,50.00
433,2021-01-13 00:00:00,2,Ростов,14,Наташа,Сидорова,8,Яблоко молодильное ВИП,2,50.00
480,2021-01-15 00:00:00,2,Ростов,14,Наташа,Сидорова,8,Яблоко молодильное ВИП,2,50.00
539,2021-01-16 00:00:00,2,Ростов,14,Наташа,Сидорова,8,Яблоко молодильное ВИП,2,50.00
565,2021-01-17 00:00:00,2,Ростов,14,Наташа,Сидорова,8,Яблоко молодильное ВИП,10,250.00
44,2021-01-02 00:00:00,2,Ростов,14,Наташа,Сидорова,26,Мыло мой до дыр,3,195.00
726,2021-01-22 00:00:00,2,Ростов,14,Наташа,Сидорова,26,Мыло мой до дыр,8,552.00
784,2021-01-23 00:00:00,2,Ростов,14,Наташа,Сидорова,26,Мыло мой до дыр,8,552.00
897,2021-01-26 00:00:00,2,Ростов,14,Наташа,Сидорова,26,Мыло мой до дыр,8,552.00
1201,2021-01-31 00:00:00,2,Ростов,14,Наташа,Сидорова,26,Мыло мой до дыр,4,276.00
45,2021-01-02 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,4,320.00
679,2021-01-20 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,8,680.00
727,2021-01-22 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,8,680.00
785,2021-01-23 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,8,680.00
848,2021-01-25 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,8,680.00
898,2021-01-26 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,8,680.00
947,2021-01-27 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,8,680.00
998,2021-01-28 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,8,680.00
1034,2021-01-29 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,8,680.00
1083,2021-01-30 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,2,170.00
1152,2021-01-31 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,2,170.00
1202,2021-01-31 00:00:00,2,Ростов,14,Наташа,Сидорова,27,Лосьон для умывания,2,170.00
680,2021-01-20 00:00:00,2,Ростов,14,Наташа,Сидорова,28,Гель для рук,3,285.00
849,2021-01-25 00:00:00,2,Ростов,14,Наташа,Сидорова,28,Гель для рук,3,285.00
948,2021-01-27 00:00:00,2,Ростов,14,Наташа,Сидорова,28,Гель для рук,3,285.00
999,2021-01-28 00:00:00,2,Ростов,14,Наташа,Сидорова,28,Гель для рук,3,285.00
1035,2021-01-29 00:00:00,2,Ростов,14,Наташа,Сидорова,28,Гель для рук,3,285.00
1084,2021-01-30 00:00:00,2,Ростов,14,Наташа,Сидорова,28,Гель для рук,2,190.00
1153,2021-01-31 00:00:00,2,Ростов,14,Наташа,Сидорова,28,Гель для рук,2,190.00
115,2021-01-04 00:00:00,2,Ростов,14,Наташа,Сидорова,29,Батончик шоколадный Мечта,9,810.00
455,2021-01-14 00:00:00,2,Ростов,14,Наташа,Сидорова,29,Батончик шоколадный Мечта,10,900.00
116,2021-01-04 00:00:00,2,Ростов,14,Наташа,Сидорова,30,Грильяж,3,165.00
454,2021-01-14 00:00:00,2,Ростов,14,Наташа,Сидорова,34,Лампочка LED 5 w,3,75.00
722,2021-01-21 00:00:00,2,Ростов,14,Наташа,Сидорова,36,Сок апельсиновый Марокканец,8,304.00
780,2021-01-23 00:00:00,2,Ростов,14,Наташа,Сидорова,36,Сок апельсиновый Марокканец,8,304.00
843,2021-01-24 00:00:00,2,Ростов,14,Наташа,Сидорова,36,Сок апельсиновый Марокканец,8,304.00
893,2021-01-26 00:00:00,2,Ростов,14,Наташа,Сидорова,36,Сок апельсиновый Марокканец,8,304.00
942,2021-01-27 00:00:00,2,Ростов,14,Наташа,Сидорова,36,Сок апельсиновый Марокканец,8,304.00
993,2021-01-28 00:00:00,2,Ростов,14,Наташа,Сидорова,36,Сок апельсиновый Марокканец,8,304.00
1029,2021-01-29 00:00:00,2,Ростов,14,Наташа,Сидорова,36,Сок апельсиновый Марокканец,8,304.00
723,2021-01-21 00:00:00,2,Ростов,14,Наташа,Сидорова,37,Устройство для нагревания табака Трубка Мира,8,448.00
781,2021-01-23 00:00:00,2,Ростов,14,Наташа,Сидорова,37,Устройство для нагревания табака Трубка Мира,8,448.00
844,2021-01-24 00:00:00,2,Ростов,14,Наташа,Сидорова,37,Устройство для нагревания табака Трубка Мира,8,448.00
894,2021-01-26 00:00:00,2,Ростов,14,Наташа,Сидорова,37,Устройство для нагревания табака Трубка Мира,8,448.00
943,2021-01-27 00:00:00,2,Ростов,14,Наташа,Сидорова,37,Устройство для нагревания табака Трубка Мира,8,448.00
994,2021-01-28 00:00:00,2,Ростов,14,Наташа,Сидорова,37,Устройство для нагревания табака Трубка Мира,8,448.00
1030,2021-01-29 00:00:00,2,Ростов,14,Наташа,Сидорова,37,Устройство для нагревания табака Трубка Мира,8,448.00
1079,2021-01-30 00:00:00,2,Ростов,14,Наташа,Сидорова,37,Устройство для нагревания табака Трубка Мира,2,112.00
1198,2021-01-31 00:00:00,2,Ростов,14,Наташа,Сидорова,37,Устройство для нагревания табака Трубка Мира,4,224.00
597,2021-01-18 00:00:00,2,Ростов,14,Наташа,Сидорова,40,Хлеб ржаной,3,240.00
26,2021-01-01 00:00:00,2,Ростов,15,Саша,Белый,9,Груша,3,75.00
207,2021-01-07 00:00:00,2,Ростов,15,Саша,Белый,9,Груша,13,325.00
252,2021-01-09 00:00:00,2,Ростов,15,Саша,Белый,9,Груша,10,250.00
284,2021-01-10 00:00:00,2,Ростов,15,Саша,Белый,9,Груша,10,250.00
339,2021-01-11 00:00:00,2,Ростов,15,Саша,Белый,9,Груша,13,325.00
369,2021-01-12 00:00:00,2,Ростов,15,Саша,Белый,9,Груша,10,250.00
456,2021-01-14 00:00:00,2,Ростов,15,Саша,Белый,11,Вода питьевая Слеза Ярославны,10,760.00
515,2021-01-16 00:00:00,2,Ростов,15,Саша,Белый,11,Вода питьевая Слеза Ярославны,10,760.00
636,2021-01-19 00:00:00,2,Ростов,15,Саша,Белый,11,Вода питьевая Слеза Ярославны,10,760.00
681,2021-01-20 00:00:00,2,Ростов,15,Саша,Белый,14,Пюре Зайчик побегайчик,10,450.00
850,2021-01-25 00:00:00,2,Ростов,15,Саша,Белый,14,Пюре Зайчик побегайчик,10,450.00
949,2021-01-27 00:00:00,2,Ростов,15,Саша,Белый,14,Пюре Зайчик побегайчик,5,225.00
1000,2021-01-28 00:00:00,2,Ростов,15,Саша,Белый,14,Пюре Зайчик побегайчик,5,225.00
1036,2021-01-29 00:00:00,2,Ростов,15,Саша,Белый,14,Пюре Зайчик побегайчик,5,225.00
1085,2021-01-30 00:00:00,2,Ростов,15,Саша,Белый,14,Пюре Зайчик побегайчик,5,225.00
1154,2021-01-31 00:00:00,2,Ростов,15,Саша,Белый,14,Пюре Зайчик побегайчик,2,90.00
46,2021-01-02 00:00:00,2,Ростов,15,Саша,Белый,28,Гель для рук,5,500.00
728,2021-01-22 00:00:00,2,Ростов,15,Саша,Белый,28,Гель для рук,3,285.00
786,2021-01-23 00:00:00,2,Ростов,15,Саша,Белый,28,Гель для рук,3,285.00
899,2021-01-26 00:00:00,2,Ростов,15,Саша,Белый,28,Гель для рук,3,285.00
1203,2021-01-31 00:00:00,2,Ростов,15,Саша,Белый,28,Гель для рук,3,285.00
117,2021-01-04 00:00:00,2,Ростов,15,Саша,Белый,31,Стиральный порошок,4,180.00
599,2021-01-18 00:00:00,2,Ростов,15,Саша,Белый,34,Лампочка LED 5 w,3,75.00
724,2021-01-21 00:00:00,2,Ростов,15,Саша,Белый,38,Сменные кассеты с табаком,8,712.00
782,2021-01-23 00:00:00,2,Ростов,15,Саша,Белый,38,Сменные кассеты с табаком,8,712.00
845,2021-01-24 00:00:00,2,Ростов,15,Саша,Белый,38,Сменные кассеты с табаком,8,712.00
895,2021-01-26 00:00:00,2,Ростов,15,Саша,Белый,38,Сменные кассеты с табаком,8,712.00
944,2021-01-27 00:00:00,2,Ростов,15,Саша,Белый,38,Сменные кассеты с табаком,8,712.00
995,2021-01-28 00:00:00,2,Ростов,15,Саша,Белый,38,Сменные кассеты с табаком,8,712.00
1031,2021-01-29 00:00:00,2,Ростов,15,Саша,Белый,38,Сменные кассеты с табаком,8,712.00
1080,2021-01-30 00:00:00,2,Ростов,15,Саша,Белый,38,Сменные кассеты с табаком,2,178.00
457,2021-01-14 00:00:00,3,Ярославль,16,Катя,Ростова,1,"Молоко 3,2%",5,250.00
504,2021-01-15 00:00:00,3,Ярославль,16,Катя,Ростова,1,"Молоко 3,2%",5,250.00
516,2021-01-16 00:00:00,3,Ярославль,16,Катя,Ростова,1,"Молоко 3,2%",5,250.00
578,2021-01-18 00:00:00,3,Ярославль,16,Катя,Ростова,1,"Молоко 3,2%",5,250.00
637,2021-01-19 00:00:00,3,Ярославль,16,Катя,Ростова,1,"Молоко 3,2%",5,250.00
384,2021-01-12 00:00:00,3,Ярославль,16,Катя,Ростова,2,Молоко 1%,4,100.00
600,2021-01-18 00:00:00,3,Ярославль,16,Катя,Ростова,4,Веселый курильщик,5,500.00
238,2021-01-08 00:00:00,3,Ярославль,16,Катя,Ростова,8,Яблоко молодильное ВИП,2,50.00
355,2021-01-12 00:00:00,3,Ярославль,16,Катя,Ростова,8,Яблоко молодильное ВИП,2,50.00
27,2021-01-01 00:00:00,3,Ярославль,16,Катя,Ростова,10,Апельсин,2,50.00
208,2021-01-07 00:00:00,3,Ярославль,16,Катя,Ростова,10,Апельсин,2,56.00
253,2021-01-09 00:00:00,3,Ярославль,16,Катя,Ростова,10,Апельсин,2,56.00
285,2021-01-10 00:00:00,3,Ярославль,16,Катя,Ростова,10,Апельсин,2,56.00
340,2021-01-11 00:00:00,3,Ярославль,16,Катя,Ростова,10,Апельсин,6,168.00
392,2021-01-12 00:00:00,3,Ярославль,16,Катя,Ростова,10,Апельсин,2,56.00
370,2021-01-12 00:00:00,3,Ярославль,16,Катя,Ростова,10,Апельсин,2,56.00
435,2021-01-13 00:00:00,3,Ярославль,16,Катя,Ростова,10,Апельсин,5,140.00
482,2021-01-15 00:00:00,3,Ярославль,16,Катя,Ростова,10,Апельсин,5,140.00
541,2021-01-16 00:00:00,3,Ярославль,16,Катя,Ростова,10,Апельсин,5,140.00
567,2021-01-17 00:00:00,3,Ярославль,16,Катя,Ростова,10,Апельсин,10,280.00
754,2021-01-22 00:00:00,3,Ярославль,16,Катя,Ростова,11,Вода питьевая Слеза Ярославны,10,760.00
817,2021-01-24 00:00:00,3,Ярославль,16,Катя,Ростова,11,Вода питьевая Слеза Ярославны,5,380.00
1148,2021-01-30 00:00:00,3,Ярославль,16,Катя,Ростова,11,Вода питьевая Слеза Ярославны,10,760.00
729,2021-01-22 00:00:00,3,Ярославль,16,Катя,Ростова,14,Пюре Зайчик побегайчик,10,450.00
787,2021-01-23 00:00:00,3,Ярославль,16,Катя,Ростова,14,Пюре Зайчик побегайчик,5,225.00
900,2021-01-26 00:00:00,3,Ярославль,16,Катя,Ростова,14,Пюре Зайчик побегайчик,5,225.00
1123,2021-01-30 00:00:00,3,Ярославль,16,Катя,Ростова,14,Пюре Зайчик побегайчик,2,90.00
625,2021-01-19 00:00:00,3,Ярославль,16,Катя,Ростова,15,Огурец Молодец,10,300.00
682,2021-01-20 00:00:00,3,Ярославль,16,Катя,Ростова,15,Огурец Молодец,10,300.00
851,2021-01-25 00:00:00,3,Ярославль,16,Катя,Ростова,15,Огурец Молодец,10,300.00
950,2021-01-27 00:00:00,3,Ярославль,16,Катя,Ростова,15,Огурец Молодец,5,150.00
1001,2021-01-28 00:00:00,3,Ярославль,16,Катя,Ростова,15,Огурец Молодец,5,150.00
1037,2021-01-29 00:00:00,3,Ярославль,16,Катя,Ростова,15,Огурец Молодец,5,150.00
1086,2021-01-30 00:00:00,3,Ярославль,16,Катя,Ростова,15,Огурец Молодец,5,150.00
1155,2021-01-31 00:00:00,3,Ярославль,16,Катя,Ростова,15,Огурец Молодец,2,60.00
692,2021-01-21 00:00:00,3,Ярославль,16,Катя,Ростова,23,Соль Морская,10,250.00
861,2021-01-25 00:00:00,3,Ярославль,16,Катя,Ростова,23,Соль Морская,10,250.00
960,2021-01-27 00:00:00,3,Ярославль,16,Катя,Ростова,23,Соль Морская,6,150.00
1011,2021-01-28 00:00:00,3,Ярославль,16,Катя,Ростова,23,Соль Морская,6,150.00
1047,2021-01-29 00:00:00,3,Ярославль,16,Катя,Ростова,23,Соль Морская,4,100.00
1096,2021-01-30 00:00:00,3,Ярославль,16,Катя,Ростова,23,Соль Морская,2,50.00
1165,2021-01-31 00:00:00,3,Ярославль,16,Катя,Ростова,23,Соль Морская,2,50.00
47,2021-01-02 00:00:00,3,Ярославль,16,Катя,Ростова,29,Батончик шоколадный Мечта,5,450.00
79,2021-01-03 00:00:00,3,Ярославль,16,Катя,Ростова,29,Батончик шоколадный Мечта,5,450.00
132,2021-01-05 00:00:00,3,Ярославль,16,Катя,Ростова,29,Батончик шоколадный Мечта,5,450.00
162,2021-01-06 00:00:00,3,Ярославль,16,Катя,Ростова,29,Батончик шоколадный Мечта,10,900.00
118,2021-01-04 00:00:00,3,Ярославль,16,Катя,Ростова,32,Средство для мытья посуды,4,100.00
148,2021-01-05 00:00:00,3,Ярославль,16,Катя,Ростова,32,Средство для мытья посуды,4,100.00
178,2021-01-06 00:00:00,3,Ярославль,16,Катя,Ростова,32,Средство для мытья посуды,4,100.00
430,2021-01-13 00:00:00,3,Ярославль,16,Катя,Ростова,38,Сменные кассеты с табаком,10,800.00
703,2021-01-21 00:00:00,3,Ярославль,16,Катя,Ростова,39,Батон нарезной пшеничный,3,135.00
872,2021-01-25 00:00:00,3,Ярославль,16,Катя,Ростова,39,Батон нарезной пшеничный,3,135.00
1058,2021-01-29 00:00:00,3,Ярославль,16,Катя,Ростова,39,Батон нарезной пшеничный,3,135.00
1176,2021-01-31 00:00:00,3,Ярославль,16,Катя,Ростова,39,Батон нарезной пшеничный,3,135.00
601,2021-01-18 00:00:00,3,Ярославль,17,Наташа,Иванова,1,"Молоко 3,2%",3,150.00
755,2021-01-22 00:00:00,3,Ярославль,17,Наташа,Иванова,1,"Молоко 3,2%",5,250.00
818,2021-01-24 00:00:00,3,Ярославль,17,Наташа,Иванова,1,"Молоко 3,2%",5,250.00
1149,2021-01-30 00:00:00,3,Ярославль,17,Наташа,Иванова,1,"Молоко 3,2%",5,250.00
432,2021-01-13 00:00:00,3,Ярославль,17,Наташа,Иванова,2,Молоко 1%,3,75.00
458,2021-01-14 00:00:00,3,Ярославль,17,Наташа,Иванова,2,Молоко 1%,4,100.00
505,2021-01-15 00:00:00,3,Ярославль,17,Наташа,Иванова,2,Молоко 1%,4,100.00
517,2021-01-16 00:00:00,3,Ярославль,17,Наташа,Иванова,2,Молоко 1%,4,100.00
638,2021-01-19 00:00:00,3,Ярославль,17,Наташа,Иванова,2,Молоко 1%,4,100.00
223,2021-01-08 00:00:00,3,Ярославль,17,Наташа,Иванова,3,Сметана 20%,1,50.00
268,2021-01-09 00:00:00,3,Ярославль,17,Наташа,Иванова,3,Сметана 20%,3,150.00
300,2021-01-10 00:00:00,3,Ярославль,17,Наташа,Иванова,3,Сметана 20%,3,150.00
385,2021-01-12 00:00:00,3,Ярославль,17,Наташа,Иванова,3,Сметана 20%,3,150.00
239,2021-01-08 00:00:00,3,Ярославль,17,Наташа,Иванова,9,Груша,13,325.00
356,2021-01-12 00:00:00,3,Ярославль,17,Наташа,Иванова,9,Груша,13,325.00
28,2021-01-01 00:00:00,3,Ярославль,17,Наташа,Иванова,11,Вода питьевая Слеза Ярославны,1,75.00
209,2021-01-07 00:00:00,3,Ярославль,17,Наташа,Иванова,11,Вода питьевая Слеза Ярославны,7,532.00
254,2021-01-09 00:00:00,3,Ярославль,17,Наташа,Иванова,11,Вода питьевая Слеза Ярославны,10,760.00
286,2021-01-10 00:00:00,3,Ярославль,17,Наташа,Иванова,11,Вода питьевая Слеза Ярославны,10,760.00
341,2021-01-11 00:00:00,3,Ярославль,17,Наташа,Иванова,11,Вода питьевая Слеза Ярославны,7,532.00
371,2021-01-12 00:00:00,3,Ярославль,17,Наташа,Иванова,11,Вода питьевая Слеза Ярославны,10,760.00
393,2021-01-13 00:00:00,3,Ярославль,17,Наташа,Иванова,11,Вода питьевая Слеза Ярославны,7,532.00
730,2021-01-22 00:00:00,3,Ярославль,17,Наташа,Иванова,15,Огурец Молодец,10,300.00
788,2021-01-23 00:00:00,3,Ярославль,17,Наташа,Иванова,15,Огурец Молодец,7,210.00
901,2021-01-26 00:00:00,3,Ярославль,17,Наташа,Иванова,15,Огурец Молодец,7,210.00
1124,2021-01-30 00:00:00,3,Ярославль,17,Наташа,Иванова,15,Огурец Молодец,2,60.00
1205,2021-01-31 00:00:00,3,Ярославль,17,Наташа,Иванова,15,Огурец Молодец,3,90.00
626,2021-01-19 00:00:00,3,Ярославль,17,Наташа,Иванова,16,Томаты Мечта,4,120.00
683,2021-01-20 00:00:00,3,Ярославль,17,Наташа,Иванова,16,Томаты Мечта,10,300.00
852,2021-01-25 00:00:00,3,Ярославль,17,Наташа,Иванова,16,Томаты Мечта,10,300.00
951,2021-01-27 00:00:00,3,Ярославль,17,Наташа,Иванова,16,Томаты Мечта,5,150.00
